Configuration,,,,,,Position,,,Force and Moment,,,,,,Tool Deflection,,,Tool Holder Deflection,,,CAD- CNC = tool+springback,,,CAD- Robot = Robot deflection+tool+holder+springback,,,Springback,,,Rob def,,,,VJM Prediction ,,
-18.62,47.75,15.84,-179.95,-26.42,0,31.931,0.762,-23,-175.11,59.9976,349.121,10.6659,34.7626,-2.41699,0.163919089,-0.056374595,-0.001553588,0.01868962419,-0.006411949448,-0.0003299682219,0.88906,0.8582355,0.49989,1.33725,1.29615,0.61928,0.725140911,0.801860905,0.498336412,0.4295003758,0.4315025506,0.1190600318,,0.4000238177,1.069303719,-0.04166339118
-18.62,47.75,15.84,-179.95,-26.42,0,25.518,19.209,-23,-110.413,131.104,351.563,29.2603,25.8911,-2.39868,0.103232857,-0.122897762,-0.001564455,0.01177956314,-0.01399964809,-0.0003322762538,0.88906,0.8582355,0.49989,1.33725,1.29615,0.61928,0.785827143,0.735337738,0.498325545,0.4364104369,0.4239148519,0.1190577237,,0.359904527,0.9927787994,-0.09879314938
-18.62,47.75,15.84,-179.95,-26.42,0,9.564,30.475,-23,-6.04248,168.823,345.215,40.9973,6.90308,-3.27759,0.005458599,-0.15810063,-0.001536207,0.0006370966757,-0.01802124861,-0.0003262765051,0.88906,0.8582355,0.49989,1.33725,1.29615,0.61928,0.883601401,0.70013487,0.498353793,0.4475529033,0.4198932514,0.1190637235,,0.2925292944,0.8562546608,-0.1295242287
-18.62,47.75,15.84,-179.95,-26.42,0,-10.61,30.126,-23,96.0693,135.803,348.022,38.4338,-14.4562,-4.0741,-0.090129653,-0.12705836,-0.001548698,-0.01026145954,-0.01449175668,-0.0003289295131,0.88906,0.8582355,0.49989,1.33725,1.29615,0.61928,0.798930347,0.73117714,0.498341302,0.4379285405,0.4234227433,0.1190610705,,0.238243557,0.7525448838,-0.1043431643
-18.62,47.75,15.84,-179.95,-26.42,0,-26.166,18.317,-23,162.903,50.1099,352.783,22.998,-31.3568,-4.55017,-0.152618368,-0.046735126,-0.001569884,-0.01739175251,-0.005341449488,-0.0003334293246,0.88906,0.8582355,0.49989,1.33725,1.29615,0.61928,0.736441632,0.811500374,0.498320116,0.4307982475,0.4325730505,0.1190565707,,0.2092123045,0.6997032542,-0.03691575211
-18.62,47.75,15.84,-179.95,-26.42,0,-31.756,-0.348,-23.5,173.767,-49.8047,353.027,0.98877,-37.6282,-4.65088,-0.162662878,0.046833707,-0.00157097,-0.0185463228,0.005324077375,-0.0003336599388,0.88734,0.858323875,0.4994225,1.3407125,1.2998125,0.618695,0.724677122,0.811490168,0.49785153,0.4348261772,0.4361645476,0.1189388401,,0.2098764933,0.7013239519,0.04279526449
-18.62,47.75,15.84,-179.95,-26.42,0,-25.617,-18.771,-23.5,102.356,-147.888,356.567,-22.1649,-28.0701,-4.21143,-0.095690629,0.138611481,-0.001586723,-0.01091962805,0.01579111019,-0.0003370057344,0.88734,0.858323875,0.4994225,1.3407125,1.2998125,0.618695,0.791649371,0.719712394,0.497835777,0.4424528719,0.4256975148,0.1189354943,,0.2592953157,0.8002978899,0.1205485459
-18.62,47.75,15.84,-179.95,-26.42,0,-8.467,-30.609,-23.5,-2.74658,-182.922,355.225,-34.0759,-9.38416,-3.34167,0.002775705,0.171291932,-0.001580751,0.0003012407529,0.01952578218,-0.0003357373565,0.88734,0.858323875,0.4994225,1.3407125,1.2998125,0.618695,0.884564295,0.687031943,0.497841749,0.4530712592,0.4219628428,0.1189367626,,0.3206666422,0.9189309061,0.1494261154
-18.62,47.75,15.84,-179.95,-26.42,0,10.936,-29.816,-23.5,-96.1914,-181.091,343.994,-36.5295,10.6934,-2.38953,0.090238834,0.169450591,-0.001530773,0.01027428898,0.01932531986,-0.0003251224892,0.88734,0.858323875,0.4994225,1.3407125,1.2998125,0.618695,0.797101166,0.688873284,0.497891727,0.443098211,0.4221633051,0.1189473775,,0.3626981672,0.9907981129,0.1505322571
-18.62,47.75,15.84,-179.95,-26.42,0,26.25,-17.875,-23.5,-177.979,-76.5381,363.403,-18.3655,29.599,-2.02332,0.166730377,0.071468779,-0.001617143,0.01900080512,0.008161930853,-0.0003434667114,0.88734,0.858323875,0.4994225,1.3407125,1.2998125,0.618695,0.720609623,0.786855096,0.497805357,0.4343716949,0.4333266941,0.1189290333,,0.4209960158,1.121200827,0.06711071474
-18.62,47.75,15.84,-179.95,-26.42,0,31.749,0.748,-23.5,-180.359,27.5269,350.342,4.10156,34.845,-1.93176,0.168831184,-0.025977379,-0.001559022,0.01924979651,-0.002946261546,-0.0003311222379,0.88734,0.858323875,0.4994225,1.3407125,1.2998125,0.618695,0.718508816,0.832346496,0.497863478,0.4341227035,0.4385423635,0.1189413778,,0.4043487808,1.077907664,-0.01567356359
-18.62,47.75,15.84,-179.95,-26.42,0,25.378,19.092,-23.5,-127.808,119.934,350.83,26.0925,28.5095,-2.36206,0.119516527,-0.112438909,-0.001561194,0.01363615854,-0.01280735849,-0.0003315834662,0.88734,0.858323875,0.4994225,1.3407125,1.2998125,0.618695,0.767823473,0.745884966,0.497861306,0.4397363415,0.4286812665,0.1189409165,,0.3691323488,1.009794285,-0.08973441382
-18.62,47.75,15.84,-179.95,-26.42,0,9.519,30.298,-23.5,-29.2358,158.569,354.37,38.6536,11.38,-2.80151,0.027166007,-0.14850151,-0.001576947,0.003112392031,-0.01692681429,-0.0003349292618,0.88734,0.858323875,0.4994225,1.3407125,1.2998125,0.618695,0.860173993,0.709822365,0.497845553,0.450260108,0.4245618107,0.1189375707,,0.3133821993,0.9040550623,-0.1218656014
-18.62,47.75,15.84,-179.95,-26.42,0,-10.559,29.951,-23.5,79.895,151.123,353.516,40.9149,-10.7117,-4.01001,-0.074989764,-0.141397562,-0.001573146,-0.008535193626,-0.01612680358,-0.0003341221122,0.88734,0.858323875,0.4994225,1.3407125,1.2998125,0.618695,0.812350236,0.716926313,0.497849354,0.4448373064,0.4253618214,0.1189383779,,0.2518253397,0.7838257708,-0.1163596723
-18.62,47.75,15.84,-179.95,-26.42,0,-26.022,18.205,-23.5,162.292,73.3032,358.032,27.4841,-30.011,-4.6875,-0.152045949,-0.068444554,-0.001593242,-0.01732652157,-0.007816823362,-0.0003383903645,0.88734,0.858323875,0.4994225,1.3407125,1.2998125,0.618695,0.735294051,0.789879321,0.497829258,0.4360459784,0.4336718016,0.1189341096,,0.2138539336,0.7136455373,-0.0548800673
-18.62,47.75,15.84,-179.95,-26.42,0,-31.574,-0.355,-24,176.697,-37.0483,351.807,4.41284,-37.3718,-4.79736,-0.165404001,0.034890034,-0.001565541,-0.01885897956,0.003962477831,-0.000332506868,0.88564,0.858412,0.49896,1.3442,1.3035,0.61812,0.720235999,0.823521966,0.497394459,0.4397010204,0.4411255222,0.1188274931,,0.2070993047,0.6952485924,0.03279258171
-18.62,47.75,15.84,-179.95,-26.42,0,-24.568,-19.835,-24,123.474,-143.982,361.45,-20.1599,-31.4209,-4.58679,-0.115449328,0.134948923,-0.001608453,-0.01317318486,0.01537397527,-0.000341620853,0.88564,0.858412,0.49896,1.3442,1.3035,0.61812,0.770190672,0.723463077,0.497351547,0.4453868151,0.4297140247,0.1188183791,,0.2521215717,0.7907346215,0.1184398988
-18.62,47.75,15.84,-179.95,-26.42,0,-8.428,-30.431,-24,15.4419,-181.641,352.783,-32.9315,-12.735,-3.61633,-0.014253182,0.170090435,-0.001569884,-0.001640140159,0.0193889666,-0.0003334293246,0.88564,0.858412,0.49896,1.3442,1.3035,0.61812,0.871386818,0.688321565,0.497390116,0.4569198598,0.4256990334,0.1188265707,,0.3082653214,0.8928027808,0.1487596417
-18.62,47.75,15.84,-179.95,-26.42,0,10.864,-29.648,-24,-84.8389,-189.88,351.685,-37.8387,7.85522,-2.62756,0.079614045,0.177675191,-0.001564998,0.009062714867,0.02026326921,-0.0003323915609,0.88564,0.858412,0.49896,1.3442,1.3035,0.61812,0.806025955,0.680736809,0.497395002,0.4494972851,0.4248247308,0.1188276084,,0.3632352803,0.9981095884,0.1577352249
-18.62,47.75,15.84,-179.95,-26.42,0,26.094,-17.781,-24,-173.401,-97.8394,370.483,-22.2473,27.9327,-2.12402,0.162444968,0.091405845,-0.001648649,0.01851219251,0.01043531967,-0.0003501583026,0.88564,0.858412,0.49896,1.3442,1.3035,0.61812,0.723195032,0.767006155,0.497311351,0.4400478075,0.4346526803,0.1188098417,,0.4248481516,1.134082476,0.08445152892
-18.62,47.75,15.84,-179.95,-26.42,0,31.543,1.445,-24,-194.58,10.6812,363.77,0.302124,36.5662,-1.96838,0.182136858,-0.010214444,-0.001618777,0.02076735791,-0.001148552042,-0.0003438135778,0.88564,0.858412,0.49896,1.3442,1.3035,0.61812,0.703503142,0.848197556,0.497341223,0.4377926421,0.443939448,0.1188161864,,0.4238747016,1.126470108,-0.001776169616
-18.62,47.75,15.84,-179.95,-26.42,0,24.805,19.539,-24,-145.691,105.164,346.68,22.7325,30.8167,-2.06909,0.136254235,-0.098605851,-0.001542726,0.01554472878,-0.01123066904,-0.0003276611352,0.88564,0.858412,0.49896,1.3442,1.3035,0.61812,0.749385765,0.759806149,0.497417274,0.4430152712,0.433857331,0.1188323389,,0.3755919451,1.018442246,-0.07792336057
-18.62,47.75,15.84,-179.95,-26.42,0,7.372,30.703,-24,-44.4946,167.236,353.638,39.2487,14.1449,-2.92053,0.041447253,-0.15659883,-0.001573689,0.004740880613,-0.01785122517,-0.0003342374193,0.88564,0.858412,0.49896,1.3442,1.3035,0.61812,0.844192747,0.70181317,0.497386311,0.4538191194,0.4272367748,0.1188257626,,0.3210625863,0.9184834924,-0.1284804481
-18.62,47.75,15.84,-179.95,-26.42,0,-11.881,29.256,-24,58.3496,165.039,358.032,42.9291,-6.61926,-3.52478,-0.054818185,-0.154413154,-0.001593242,-0.006235513973,-0.01761163115,-0.0003383903645,0.88564,0.858412,0.49896,1.3442,1.3035,0.61812,0.830821815,0.703998846,0.497366758,0.452324486,0.4274763689,0.1188216096,,0.267730794,0.8188466484,-0.1275974359
-18.62,47.75,15.84,-179.95,-26.42,0,-26.692,16.869,-24,152.649,88.2568,364.136,30.3314,-27.7496,-4.44946,-0.143010543,-0.082434388,-0.001620405,-0.01629697382,-0.009412511545,-0.000344159499,0.88564,0.858412,0.49896,1.3442,1.3035,0.61812,0.742629457,0.775977612,0.497339595,0.4422630262,0.4356754885,0.1188158405,,0.2247142629,0.7403541378,-0.06707137516
-18.62,47.75,15.84,-179.95,-26.42,0,-31.342,-1.804,-24.5,183.411,-24.9023,359.741,7.26013,-38.0035,-4.90723,-0.171677425,0.023523055,-0.001600847,-0.01957511504,0.002666236577,-0.0003400056087,0.88396,0.858499875,0.4985025,1.3477125,1.3072125,0.617555,0.712282575,0.83497682,0.496901653,0.444177385,0.4460463884,0.1187124944,,0.2105778661,0.7091510472,0.02334793724
-18.62,47.75,15.84,-179.95,-26.42,0,-23.971,-20.273,-24.5,134.766,-131.531,365.112,-17.1844,-33.0505,-4.53186,-0.126014163,0.123289886,-0.001624748,-0.0143781704,0.01404492197,-0.0003450819557,0.88396,0.858499875,0.4985025,1.3477125,1.3072125,0.617555,0.757945837,0.735209989,0.496877752,0.4493743296,0.434667703,0.118707418,,0.2490787086,0.7883051851,0.1086200925
-18.62,47.75,15.84,-179.95,-26.42,0,-6.281,-30.759,-24.5,34.8511,-184.387,356.934,-32.7209,-16.0675,-3.63464,-0.032417276,0.172645503,-0.001588356,-0.003711512817,0.0196814384,-0.0003373526008,0.88396,0.858499875,0.4985025,1.3477125,1.3072125,0.617555,0.851542724,0.685854372,0.496914144,0.4600409872,0.4290311866,0.1187151474,,0.3012753622,0.8827336432,0.1516522645
-18.62,47.75,15.84,-179.95,-26.42,0,12.801,-28.666,-24.5,-68.1763,-192.81,356.445,-38.0585,4.67834,-2.55432,0.064011583,0.180402211,-0.00158618,0.007284115574,0.02057536809,-0.0003368904273,0.88396,0.858499875,0.4985025,1.3477125,1.3072125,0.617555,0.819948417,0.678097664,0.49691632,0.4564683844,0.4281372569,0.1187156096,,0.3578987464,0.9915826134,0.1601170813
-18.62,47.75,15.84,-179.95,-26.42,0,27.097,-15.854,-24.5,-171.143,-110.474,373.413,-24.408,26.8158,-2.0874,0.160317106,0.103223607,-0.001661688,0.018270634,0.01178344883,-0.0003529275628,0.88396,0.858499875,0.4985025,1.3477125,1.3072125,0.617555,0.723642894,0.755276268,0.496840812,0.445481866,0.4369291762,0.1186995724,,0.4256878687,1.137570029,0.09485052191
-18.62,47.75,15.84,-179.95,-26.42,0,31.186,3.606,-24.5,-195.007,4.08936,360.474,-1.13525,35.9894,-2.005,0.182520198,-0.0040394,-0.001604109,0.02081228427,-0.0004448229145,-0.0003406983964,0.88396,0.858499875,0.4985025,1.3477125,1.3072125,0.617555,0.701439802,0.854460475,0.496898391,0.4429402157,0.4482678021,0.1187118016,,0.4206377211,1.116950717,0.003374712312
-18.62,47.75,15.84,-179.95,-26.42,0,23.257,21.088,-24.5,-153.442,99.0601,355.225,21.1853,32.135,-2.04163,0.143495038,-0.0928847,-0.001580751,0.01637141162,-0.01057890485,-0.0003357373565,0.88396,0.858499875,0.4985025,1.3477125,1.3072125,0.617555,0.740464962,0.765615175,0.496921749,0.4473810884,0.4381337201,0.1187167626,,0.3867736108,1.046846354,-0.0733431918
-18.62,47.75,15.84,-179.95,-26.42,0,5.216,30.958,-24.5,-61.6455,165.955,359.619,38.6902,17.038,-2.70996,0.057496496,-0.155384382,-0.001600305,0.006571188586,-0.01771389722,-0.0003398903017,0.88396,0.858499875,0.4985025,1.3477125,1.3072125,0.617555,0.826463504,0.703115493,0.496902195,0.4571813114,0.4309987278,0.1187126097,,0.3355984925,0.9515488938,-0.127893637
-18.62,47.75,15.84,-179.95,-26.42,0,-13.783,28.207,-24.5,41.0767,168.823,359.375,43.3411,-3.67126,-3.06702,-0.038642247,-0.157940633,-0.001599219,-0.004391690691,-0.01801491906,-0.0003396596875,0.88396,0.858499875,0.4985025,1.3477125,1.3072125,0.617555,0.845317753,0.700559242,0.496903281,0.4593608093,0.4306977059,0.1187128403,,0.2787743431,0.8416343226,-0.1313034243
-18.62,47.75,15.84,-179.95,-26.42,0,-27.628,14.91,-24.5,156.128,96.1914,366.455,31.8054,-27.7954,-4.62341,-0.146253025,-0.089853467,-0.001630725,-0.01666772909,-0.0102590437,-0.0003463512787,0.88396,0.858499875,0.4985025,1.3477125,1.3072125,0.617555,0.737706975,0.768646408,0.496871775,0.4470847709,0.4384535813,0.1187061487,,0.2252914378,0.7438834205,-0.07321900622
-18.62,47.75,15.84,-179.95,-26.42,0,-30.862,-4.663,-25,186.401,-16.7236,366.821,9.27429,-38.2141,-4.91638,-0.17445464,0.015867747,-0.001632353,-0.01989338155,0.001793345711,-0.0003466971999,0.8823,0.8585875,0.49805,1.35125,1.31095,0.617,0.70784536,0.842719753,0.496417647,0.4490566184,0.4505691543,0.1186033028,,0.2158706268,0.725974191,0.01679667092
-18.62,47.75,15.84,-179.95,-26.42,0,-21.369,-22.75,-25,144.653,-128.174,372.925,-16.0034,-34.6985,-4.63257,-0.135247612,0.120131506,-0.001659516,-0.01543255923,0.01368599707,-0.0003524663345,0.8823,0.8585875,0.49805,1.35125,1.31095,0.617,0.747052388,0.738455994,0.496390484,0.4535174408,0.4386765029,0.1185975337,,0.2512217701,0.7995081443,0.1063099831
-18.62,47.75,15.84,-179.95,-26.42,0,-4.129,-30.938,-25,45.0439,-185.181,367.798,-32.4829,-18.045,-3.63464,-0.041950737,0.173373429,-0.001636701,-0.004799084089,0.01976557616,-0.0003476206017,0.8823,0.8585875,0.49805,1.35125,1.31095,0.617,0.840349263,0.685214071,0.496413299,0.4641509159,0.4325969238,0.1186023794,,0.3053595075,0.899886461,0.1524741148
-18.62,47.75,15.84,-179.95,-26.42,0,14.654,-27.558,-25,-59.1431,-191.711,360.107,-37.6373,3.00293,-2.40784,0.055549587,0.179358221,-0.001602476,0.006319754345,0.02045746868,-0.00034035153,0.8823,0.8585875,0.49805,1.35125,1.31095,0.617,0.826750413,0.679229279,0.496447524,0.4626302457,0.4319050313,0.1186096485,,0.3557590077,0.9904100595,0.1590676718
-18.62,47.75,15.84,-179.95,-26.42,0,28.28,-13.208,-25,-169.434,-114.868,378.662,-25.2686,26.1932,-2.11487,0.158698464,0.107324623,-0.001685046,0.01808748502,0.01225194222,-0.0003578886027,0.8823,0.8585875,0.49805,1.35125,1.31095,0.617,0.723601536,0.751262877,0.496364954,0.450862515,0.4401105578,0.1185921114,,0.4285420389,1.147018168,0.0983461005
-18.62,47.75,15.84,-179.95,-26.42,0,30.391,7.11,-25,-208.435,-3.66211,369.507,-2.58179,37.793,-1.97754,0.19506315,0.003216886,-0.001644306,0.02224440112,0.0003825051888,-0.000349235846,0.8823,0.8585875,0.49805,1.35125,1.31095,0.617,0.68723685,0.855370614,0.496405694,0.4467055989,0.4519799948,0.1186007642,,0.4349276724,1.151496907,0.009690761556
-18.62,47.75,15.84,-179.95,-26.42,0,20.571,23.474,-25,-163.818,101.746,360.474,21.4783,33.6273,-2.11487,0.153188154,-0.095382092,-0.001604109,0.01747806768,-0.01086490608,-0.0003406983964,0.8823,0.8585875,0.49805,1.35125,1.31095,0.617,0.729111846,0.763205408,0.496445891,0.4514719323,0.4414975939,0.1186093016,,0.3962455156,1.069282148,-0.07569205084
-18.62,47.75,15.84,-179.95,-26.42,0,2.322,31.126,-25,-62.9272,166.992,363.525,38.7268,17.2852,-2.76489,0.058692273,-0.156334148,-0.001617686,0.006707826674,-0.01782374778,-0.0003435820185,0.8823,0.8585875,0.49805,1.35125,1.31095,0.617,0.823607727,0.702253352,0.496432314,0.4622421733,0.4345387522,0.118606418,,0.3395115561,0.9623681005,-0.1292584391
-18.62,47.75,15.84,-179.95,-26.42,0,-16.233,26.658,-25,36.3159,172.546,367.798,44.1376,-2.82898,-3.03955,-0.034179111,-0.161404958,-0.001636701,-0.0038833062,-0.01841145701,-0.0003476206017,0.8823,0.8585875,0.49805,1.35125,1.31095,0.617,0.848120889,0.697182542,0.496413299,0.4650666938,0.433951043,0.1186023794,,0.2889628101,0.8686851924,-0.1349415035
-18.62,47.75,15.84,-179.95,-26.42,0,-29.243,10.91,-25,154.968,102.6,368.286,32.7667,-27.4658,-4.50439,-0.145138521,-0.095839418,-0.001638873,-0.0165427885,-0.01094252066,-0.00034808183,0.8823,0.8585875,0.49805,1.35125,1.31095,0.617,0.737161479,0.762748082,0.496411127,0.4524072115,0.4414199793,0.1186019182,,0.228656385,0.7526798822,-0.07872133813
-18.62,47.75,15.84,-179.95,-26.42,0,-29.955,-8.098,-25.5,193.115,-13.3667,369.019,9.81445,-39.2029,-5.00793,-0.18071367,0.012720265,-0.001642135,-0.02060894758,0.001434858865,-0.0003487746177,0.88066,0.858674875,0.4976025,1.3548125,1.3147125,0.616455,0.69994633,0.84595461,0.495960365,0.4535435524,0.4546027661,0.1185037254,,0.2150885477,0.7268921113,0.01430339732
-18.62,47.75,15.84,-179.95,-26.42,0,-19.05,-24.494,-25.5,142.578,-132.629,380.493,-16.6077,-34.4879,-4.74243,-0.133288183,0.124286967,-0.001693194,-0.01521041889,0.01416089596,-0.000359619154,0.88066,0.858674875,0.4976025,1.3548125,1.3147125,0.616455,0.747371817,0.734387908,0.495909306,0.4589420811,0.441876729,0.1184928808,,0.259722344,0.8225649325,0.1098667661
-18.62,47.75,15.84,-179.95,-26.42,0,0.158,-31.03,-25.5,43.8843,-187.744,369.873,-32.8583,-17.8253,-3.68958,-0.040862996,0.175741199,-0.001645935,-0.004675230128,0.02003788354,-0.0003495817672,0.88066,0.858674875,0.4976025,1.3548125,1.3147125,0.616455,0.839797004,0.682933676,0.495956565,0.4694772699,0.4359997415,0.1185029182,,0.3079378193,0.9066012308,0.154750431
-18.62,47.75,15.84,-179.95,-26.42,0,18.194,-25.137,-25.5,-59.1431,-196.35,363.159,-38.324,3.05786,-2.40784,0.055534082,0.183673859,-0.001616058,0.006319140965,0.0209515288,-0.0003432360973,0.88066,0.858674875,0.4976025,1.3548125,1.3147125,0.616455,0.825125918,0.675001016,0.495986442,0.467833359,0.4350860962,0.1185092639,,0.3578089353,0.9965169965,0.1628767016
-18.62,47.75,15.84,-179.95,-26.42,0,29.657,-9.127,-25.5,-178.589,-118.347,385.376,-25.6989,27.6215,-2.24304,0.167238733,0.110566602,-0.001714923,0.01906343204,0.0126226776,-0.0003642342726,0.88066,0.858674875,0.4976025,1.3548125,1.3147125,0.616455,0.713421267,0.748108273,0.495887577,0.455089068,0.4434149474,0.1184882657,,0.4382667207,1.170815618,0.1012884075
-18.62,47.75,15.84,-179.95,-26.42,0,28.957,11.151,-25.5,-205.505,-1.64795,376.099,-2.12402,37.5549,-1.97754,0.192289035,0.001337824,-0.001673641,0.02193043915,0.0001677846204,-0.0003554662089,0.88066,0.858674875,0.4976025,1.3548125,1.3147125,0.616455,0.688370965,0.857337051,0.495928859,0.4522220608,0.4558698404,0.1184970338,,0.4376464687,1.161731768,0.007333461554
-18.62,47.75,15.84,-179.95,-26.42,0,17.052,25.925,-25.5,-163.086,106.201,364.014,22.4304,33.4991,-2.17896,0.152483072,-0.099528629,-0.001619862,0.017399155,-0.01133945196,-0.000344044192,0.88066,0.858674875,0.4976025,1.3548125,1.3147125,0.616455,0.728176928,0.759146246,0.495982638,0.456753345,0.444698173,0.1185084558,,0.3980006949,1.07537976,-0.07996808508
-18.62,47.75,15.84,-179.95,-26.42,0,-1.983,30.967,-25.5,-65.5518,172.546,372.803,39.9994,17.6331,-2.70081,0.061144189,-0.161501761,-0.001658973,0.006987756357,-0.01841528656,-0.0003523510274,0.88066,0.858674875,0.4976025,1.3548125,1.3147125,0.616455,0.819515811,0.697173114,0.495943527,0.4671647436,0.4376223384,0.118500149,,0.3487357951,0.9880809749,-0.1344747981
-18.62,47.75,15.84,-179.95,-26.42,0,-20.695,23.121,-25.5,42.7246,176.88,373.657,44.9158,-4.01917,-3.07617,-0.040155876,-0.165427149,-0.001662774,-0.004566426756,-0.01887265015,-0.000353158177,0.88066,0.858674875,0.4976025,1.3548125,1.3147125,0.616455,0.840504124,0.693247726,0.495939726,0.4695860732,0.4371649749,0.1184993418,,0.2913487884,0.8787961156,-0.1392699572
-18.62,47.75,15.84,-179.95,-26.42,0,-30.287,6.751,-25.5,160.278,100.525,376.221,32.5287,-28.5919,-4.55017,-0.150079826,-0.093884351,-0.001674183,-0.01710836797,-0.01072055286,-0.0003555815159,0.88066,0.858674875,0.4976025,1.3548125,1.3147125,0.616455,0.730580174,0.764790524,0.495928317,0.457044132,0.4453170721,0.1184969185,,0.2338374002,0.7699239787,-0.07751590349
-18.84,47.3,17.52,-179.95,-25.2,0,-28.081,-12.769,-26,192.383,-22.9492,370.361,8.02002,-39.267,-5.01709,-0.179993924,0.021677685,-0.001648106,-0.02052945479,0.002457104677,-0.0003500429955,0.87904,0.858762,0.49716,1.3584,1.3185,0.61592,0.699046076,0.837084315,0.495511894,0.4588305452,0.4572808953,0.118409957,,0.2162380848,0.7141757026,0.02301707798
-18.84,47.3,17.52,-179.95,-25.2,0,-14.205,-27.383,-26,141.296,-136.658,384.399,-17.6422,-34.4238,-4.56848,-0.132064128,0.128023504,-0.001710576,-0.0150726412,0.01458953047,-0.0003633108709,0.87904,0.858762,0.49716,1.3584,1.3185,0.61592,0.746975872,0.730738496,0.495449424,0.4642873588,0.4451484695,0.1183966891,,0.2631443706,0.8148499125,0.1159094664
-18.84,47.3,17.52,-179.95,-25.2,0,4.392,-30.534,-26,38.0859,-197.021,378.418,-34.671,-16.9006,-3.73535,-0.035433448,0.184393156,-0.00168396,-0.004056294754,0.0210267522,-0.0003576579885,0.87904,0.858762,0.49716,1.3584,1.3185,0.61592,0.843606552,0.674368844,0.49547604,0.4753037052,0.4387112478,0.118402342,,0.3179528084,0.9132971186,0.1661468582
-18.84,47.3,17.52,-179.95,-25.2,0,21.897,-21.729,-26,-72.1436,-207.764,368.286,-40.2283,5.3009,-2.55432,0.067681662,0.194328866,-0.001638873,0.007705820585,0.02216858477,-0.00034808183,0.87904,0.858762,0.49716,1.3584,1.3185,0.61592,0.811358338,0.664433134,0.495521127,0.4716541794,0.4375694152,0.1184119182,,0.3690071654,1.000363297,0.1763105821
